,user,fullname,tweet-id,timestamp,likes,replies,retweets,text,airline,sentiment_polarity,sentiment,tokens,hand_label
4354,fjbeltran,Francisco Nartleb,5.23563E+17,10/18/14 19:54,0,0,0,thanks guys- you are awesome!!,southwest,0.6,positive,"['thanks', 'guy', 'awesome']",neutral
3039,Slicksmilez,Smilez,7.35536E+17,5/25/16 18:18,0,1,0,she has other belongings that i hope is still in her bag when she reach houston tomorrow too,united,-0.125,negative,"['belonging', 'hope', 'still', 'bag', 'reach', 'houston', 'tomorrow']",negative
268,vKakn,kakn,7.62069E+17,8/6/16 23:33,1,1,0,"nah, but i do have sleep and sanity that i'm going to miss due to this flight.",united,-0.125,negative,"['nah', 'sleep', 'sanity', 'going', 'miss', 'due', 'flight']",negative
2180,Notchplaysgames,Anothernotch Gaming,7.09164E+17,3/13/16 23:46,0,1,0,my options suck,american,0,neutral,"['option', 'suck']",negative
2763,Cliff_Wilkinson,Clifton Wilkinson,5.50315E+17,12/31/14 15:37,0,1,0,you could reduce the 2hr 20min delay on my nashville-orlando flight. and offer compensation.,southwest,0,neutral,"['could', 'reduce', 'hr', 'min', 'delay', 'nashville', 'orlando', 'flight', 'offer', 'compensation']",positive
4420,frostbitecra,Carlos Austin,7.88528E+17,10/18/16 23:50,0,0,0,did you guys really returned an airborne plane to the gate so that a mother could be at her sons side in the hospital?,southwest,0.2,positive,"['guy', 'really', 'returned', 'airborne', 'plane', 'gate', 'mother', 'could', 'son', 'side', 'hospital']",positive
991,JEdaTrapMapper,Jonathan Ellison,8.14902E+17,12/30/16 18:31,0,0,0,please do!!!,delta,0,neutral,['please'],negative
941,Electropop281,Rachel Harrison,8.14919E+17,12/30/16 19:40,0,0,0,"think you missed the sarcasm. spent a good amount of money on flying this week, and missed work because of this delay.",delta,0.3,positive,"['think', 'missed', 'sarcasm', 'spent', 'good', 'amount', 'money', 'flying', 'week', 'missed', 'work', 'delay']",neutral
537,musicairport,MusicAirport.com,6.827E+17,12/31/15 23:09,0,0,0,jetblue's pullback presents a buying opportunity,jetblue,0,neutral,"['jetblue', 'pullback', 'present', 'buying', 'opportunity']",positive
1580,dolphystore,Dolphy Store,7.62042E+17,8/6/16 21:44,0,0,0,"jetblue, etsy, and others want to help stop wildlife crime  via natgeo",jetblue,0,neutral,"['jetblue', 'etsy', 'others', 'want', 'help', 'stop', 'wildlife', 'crime', 'via', 'natgeo']",negative
2827,VinnyScotti12,Vinny Scotti,8.67762E+17,5/25/17 15:20,0,0,0,holiday weekend and 0 back up flight attendants??? hmmm,spirit,0,neutral,"['holiday', 'weekend', 'back', 'flight', 'attendant', 'hmmm']",positive
4667,Bay_Area_Myk,Michael ヅ,7.35612E+17,5/25/16 23:24,0,0,0,"awesome, thnx for responding!",alaska,1,positive,"['awesome', 'thnx', 'responding']",neutral
312,rink_rat,Kevin Segal,8.94255E+17,8/6/17 17:54,0,0,0,las vegas #mostwestcoast #tweetforatreat,alaska,0,neutral,"['la', 'vega', 'mostwestcoast', 'tweetforatreat']",positive
3507,karieloeser,Karie Spaetzel Loeser,5.76385E+17,3/13/15 14:11,0,0,0,"brands like ,  learn the power of having a personality",spirit,0,neutral,"['brand', 'like', 'learn', 'power', 'personality']",negative
4774,DavidBarber14,David Barber,6.29722E+17,8/7/15 18:32,2,1,0,it would've been really great to hear you guys cancelled my flight before i got to the airport ya know via email/call/text,united,0.8,positive,"['would', 'really', 'great', 'hear', 'guy', 'cancelled', 'flight', 'got', 'airport', 'ya', 'know', 'via', 'email', 'call', 'text']",positive
3721,NilaGrier,Nila Grier,6.56258E+17,10/19/15 23:55,6,1,1,sent a dm!! thank you for caring.,american,0,neutral,"['sent', 'dm', 'thank', 'caring']",negative
4153,azchipka,Avery Z Chipka,7.62023E+17,8/6/16 20:28,0,1,0,absolute worst customer service ever from a supervisor! doesn't listen to customers or pretend to care.pic.twitter.com/bu60xpkun8,american,-0.4,negative,"['absolute', 'worst', 'customer', 'service', 'ever', 'supervisor', 'listen', 'customer', 'pretend', 'care', 'pic', 'twitter', 'com', 'buxpkun']",negative
1474,JustBOC,Barry O,5.76565E+17,3/14/15 2:05,0,0,0,"is not for me. 1st and hopefully last flight- cramped, sweaty, chaotic, slow boarding. still not as bad as  though",southwest,-0.333333333,negative,"['st', 'hopefully', 'last', 'flight', 'cramped', 'sweaty', 'chaotic', 'slow', 'boarding', 'still', 'bad', 'though']",neutral
4097,PaulLukezArch,Paul Lukez Architect,4.97458E+17,8/7/14 19:01,0,0,0,#flyfi or wifi on planes is now on over 500 airlines in the us should they charge though?,jetblue,0,neutral,"['flyfi', 'wifi', 'plane', 'airline', 'u', 'charge', 'though']",neutral
4072,Windy_Diaz,Windy Diaz,7.62048E+17,8/6/16 22:09,0,0,0,"#teamthekingdom otro más  #americanairlinesarena 
 @ americanairlines arena",american,0,neutral,"['teamthekingdom', 'otro', 'más', 'americanairlinesarena', 'americanairlines', 'arena']",negative
3248,Jbonz321,Jon,6.82637E+17,12/31/15 18:59,0,0,0,my bags are lost. plz help - camera contains pics of daughters first bday which was 12/26 celebrated in new zealand. clt35290m,united,0.245454545,positive,"['bag', 'lost', 'plz', 'help', 'camera', 'contains', 'pic', 'daughter', 'first', 'bday', 'celebrated', 'new', 'zealand', 'cltm']",positive
5035,mikebush,Mike Bush,9.20735E+17,10/18/17 19:34,26,1,2,"., just a quick note of thanks. i flew flight 423 from nyc to la yesterday, and the crew was simply outstanding. #custserv non-fail",jetblue,0.344444444,positive,"['quick', 'note', 'thanks', 'flew', 'flight', 'nyc', 'la', 'yesterday', 'crew', 'simply', 'outstanding', 'custserv', 'non', 'fail']",positive
4378,CaliBlonde8,Kayte Alexander,7.35509E+17,5/25/16 16:31,2,1,0,i have to give  credit - we're already seated with bags transferred ready to leave the gate on the new plane. impressive turnaround.,jetblue,0.445454545,positive,"['give', 'credit', 'already', 'seated', 'bag', 'transferred', 'ready', 'leave', 'gate', 'new', 'plane', 'impressive', 'turnaround']",positive
3540,Amiable2,Amy Leonhart,7.62004E+17,8/6/16 19:14,1,0,0,awesome service  in the atlanta airport! #deltadeltadeltacanihelpyouhelpyouhelpyou.,delta,1,positive,"['awesome', 'service', 'atlanta', 'airport', 'deltadeltadeltacanihelpyouhelpyouhelpyou']",neutral
107,pb_spacejam,Paul,8.14919E+17,12/30/16 19:38,0,2,0,i got a electronic travel certificate.  if i'm not planning on flying soon can i buy miles with it or use it for something else?,united,0,neutral,"['got', 'electronic', 'travel', 'certificate', 'planning', 'flying', 'soon', 'buy', 'mile', 'use', 'something', 'else']",negative
19,darlingray,Darlin Gray,8.41361E+17,3/13/17 18:50,0,0,0,"now more than 20 minutes on hold, and you could use some new music. #customerservice #fail",alaska,0.045454545,positive,"['minute', 'hold', 'could', 'use', 'new', 'music', 'customerservice', 'fail']",negative
3326,NayNaySoul,NayNaySoul,6.82608E+17,12/31/15 17:01,0,0,0,i just had surgery and must move every half hour but now i must stay seated due 2 error on your part. please check craft b4 u board!,united,-0.161458333,negative,"['surgery', 'must', 'move', 'every', 'half', 'hour', 'must', 'stay', 'seated', 'due', 'error', 'part', 'please', 'check', 'craft', 'b', 'u', 'board']",neutral
2080,ZavalaAlberto,albertozavalan,4.71078E+17,5/26/14 23:59,0,1,0,oh i ser thnx how about upgrades? it can be purchaste? or its not able to,united,-0.25,negative,"['oh', 'ser', 'thnx', 'upgrade', 'purchaste', 'able']",negative
1084,LASeitz,William Seitz,8.94316E+17,8/6/17 21:55,2,1,0,this isn't a delay. it's a hostage situation.,united,0,neutral,"['delay', 'hostage', 'situation']",negative
4532,JaySudiLi,Jay Li,5.76882E+17,3/14/15 23:07,0,1,0,"i submitted a complaint four days ago, why haven't i heard back?",american,-0.15,negative,"['submitted', 'complaint', 'four', 'day', 'ago', 'heard', 'back']",neutral
3151,migcalzada,Miguel Calzada,4.44512E+17,3/14/14 16:35,0,0,0,"pez grande come pez chico: facebook>whatsapp, americanairlines>usairways...y michael dell compra dell  via",american,0,neutral,"['pez', 'grande', 'come', 'pez', 'chico', 'facebook', 'whatsapp', 'americanairlines', 'usairways', 'michael', 'dell', 'compra', 'dell', 'via']",neutral
1072,luxsure,Luxsure,5.23871E+17,10/19/14 16:20,1,0,0,miami arena ! go #miamiheat go ! #visitmiami #miamibeach100 @ americanairlines arena,american,0,neutral,"['miami', 'arena', 'go', 'miamiheat', 'go', 'visitmiami', 'miamibeach', 'americanairlines', 'arena']",neutral
2365,SpiritAirlines,Spirit Airlines,8.9432E+17,8/6/17 22:09,0,0,0,hi becky. we’re sorry about that. please dm us your reservation info so we can take a closer look into this.…,spirit,-0.5,negative,"['hi', 'becky', '’', 'sorry', 'please', 'dm', 'u', 'reservation', 'info', 'take', 'closer', 'look', '…']",negative
3347,alexandriajwall,alex,6.82451E+17,12/31/15 6:38,0,2,0,worst flight ever... u lost our luggage & now our flight got delayed 2 hours. didn't get home until 1:30 am. horrible,delta,-1,negative,"['worst', 'flight', 'ever', 'u', 'lost', 'luggage', 'flight', 'got', 'delayed', 'hour', 'get', 'home', 'horrible']",positive
3524,MattSpeed,Matt Speed,5.23849E+17,10/19/14 14:51,0,1,0,"“:   sit back, relax and enjoy the game!” thank you! awesome flight and a win!!",jetblue,0.355,positive,"['“', 'sit', 'back', 'relax', 'enjoy', 'game', '”', 'thank', 'awesome', 'flight', 'win']",negative
3188,BriBriHanHan,Brian Hanna,6.82661E+17,12/31/15 20:33,0,0,0,also have your employees ever used a computer before? they act like they've never seen one before.,united,0,neutral,"['also', 'employee', 'ever', 'used', 'computer', 'act', 'like', 'never', 'seen', 'one']",negative
1360,bhayden143,Brady Hayden  ⚓️,8.67871E+17,5/25/17 22:32,0,0,0,you guys have awful customer service,united,-1,negative,"['guy', 'awful', 'customer', 'service']",positive
813,LizHuot,Liz Huot,8.14948E+17,12/30/16 21:37,0,1,0,thanks. happy holidays!,alaska,0.6,positive,"['thanks', 'happy', 'holiday']",negative
4417,Twafford,Tommy Wafford,6.56234E+17,10/19/15 22:24,0,0,0,"same just complained to other passengers that couple needed to ""toughen up to get their little boy sit down so we could go""",spirit,-0.153611111,negative,"['complained', 'passenger', 'couple', 'needed', 'toughen', 'get', 'little', 'boy', 'sit', 'could', 'go']",positive
1078,bigdaddymastin,Big Daddy,5.23869E+17,10/19/14 16:12,0,1,0,admirals club agents in con.g at ord are wonderful.,american,1,positive,"['admiral', 'club', 'agent', 'con', 'g', 'ord', 'wonderful']",neutral
2855,TheTommyJ411,Its Me Tommy J,5.76878E+17,3/14/15 22:49,0,0,0,#redsox #fortmyers #swfl #springtraining @ jetblue park at fenway south,jetblue,0,neutral,"['redsox', 'fortmyers', 'swfl', 'springtraining', 'jetblue', 'park', 'fenway', 'south']",positive
3380,Dgyn14,Daniel Glass,5.2397E+17,10/19/14 22:53,0,0,0,nfl sunday flying jetblue is always fun,jetblue,0.3,positive,"['nfl', 'sunday', 'flying', 'jetblue', 'always', 'fun']",negative
3756,brianjmoyer,Brian Moyer,6.56239E+17,10/19/15 22:42,0,1,0,"what has changed is my ? fewer flights.. lower priority to ex  customers,  something changed,  can you explain?",american,0,neutral,"['changed', 'fewer', 'flight', 'lower', 'priority', 'ex', 'customer', 'something', 'changed', 'explain']",negative
1883,Zihuabound,Zihuabound,6.03289E+17,5/26/15 19:59,0,1,0,no baggage recheck agent for 20 minutes slc intl? make all your customers wait...nice,delta,0,neutral,"['baggage', 'recheck', 'agent', 'minute', 'slc', 'intl', 'make', 'customer', 'wait', 'nice']",negative
903,dtevf,dtevf,7.09102E+17,3/13/16 19:42,1,0,0,"the worst flight attendance on flight 1801, arrogant and disrespectful. wish you train them better.",jetblue,-0.25,negative,"['worst', 'flight', 'attendance', 'flight', 'arrogant', 'disrespectful', 'wish', 'train', 'better']",positive
2837,AndrSapuutra,andri saputra,7.08137E+17,3/11/16 3:46,0,0,0,#solareclipse #alaskaairlines – alaska airlines reroutes flight so passengers can see total solar eclipse…  #science,alaska,0,neutral,"['solareclipse', 'alaskaairlines', '–', 'alaska', 'airline', 'reroutes', 'flight', 'passenger', 'see', 'total', 'solar', 'eclipse…', 'science']",neutral
1149,anym12,Any M.,4.70479E+17,5/25/14 8:19,0,0,0,en la pagina de  dice fll-pty llega a la 3:25am eta pero en la pag de  dice 4:28...??? cual es?,spirit,0,neutral,"['en', 'la', 'pagina', 'de', 'dice', 'fll', 'pty', 'llega', 'la', 'eta', 'pero', 'en', 'la', 'pag', 'de', 'dice', 'cual', 'e']",negative
3643,jreidbfns,Jordan Reid,6.56257E+17,10/19/15 23:53,0,0,0,and i will not call the customer care crap and be on hold forever and all that crap i want a call from you guys,delta,-0.8,negative,"['call', 'customer', 'care', 'crap', 'hold', 'forever', 'crap', 'want', 'call', 'guy']",positive
4088,andipekinocki,Andi Nock Pekipaki,6.29545E+17,8/7/15 6:48,1,0,0,ever flown first with 5 other #deltaairlines employees and be the only passengers on board? yeah... i have.  pic.twitter.com/qncuhjsqbj,delta,0.041666667,positive,"['ever', 'flown', 'first', 'deltaairlines', 'employee', 'passenger', 'board', 'yeah', 'pic', 'twitter', 'com', 'qncuhjsqbj']",negative
4018,caseymissan,Casey  🌻,7.62065E+17,8/6/16 23:16,0,1,1,i fly with you once a month and about 2 times out of the entire year my flights have actually been on time & not delayed.,american,0.266666667,positive,"['fly', 'month', 'time', 'entire', 'year', 'flight', 'actually', 'time', 'delayed']",negative
3417,NewsAmericanAir,AA News,8.94292E+17,8/6/17 20:19,0,0,0,#flight attendants sue maker of controversial uniforms - dallas news (blog) :,american,0.55,positive,"['flight', 'attendant', 'sue', 'maker', 'controversial', 'uniform', 'dallas', 'news', 'blog']",positive
2250,seanholland,Sean Holland,8.67451E+17,5/24/17 18:42,3,1,0,"""little?"" hah. well, count me as a loyal member of your little airline.",alaska,-0.013888889,negative,"['little', 'hah', 'well', 'count', 'loyal', 'member', 'little', 'airline']",neutral
334,ian_mccroy,Ian McCroy,8.94234E+17,8/6/17 16:28,0,0,0,kazakhstan #mostwestcoast #tweetforatreat481,alaska,0,neutral,"['kazakhstan', 'mostwestcoast', 'tweetforatreat']",negative
3019,AmiLawless,Ami Lawless,7.35554E+17,5/25/16 19:31,0,1,0,can't believe this! should have stayed with  for international travel. #badcustomerservice #feelingunsafeondelta,delta,0,neutral,"['believe', 'stayed', 'international', 'travel', 'badcustomerservice', 'feelingunsafeondelta']",negative
3230,rohinimaram,Rohini Maram,7.88129E+17,10/17/16 21:25,0,0,0,horrible customer service and no accountability.,spirit,-1,negative,"['horrible', 'customer', 'service', 'accountability']",positive
1155,mariemcdaniel_,Marie McDaniel,4.70377E+17,5/25/14 1:34,0,1,0,easy-peazy flight on  latrobe to mb. beachy pics tomorrow! pic.twitter.com/zx9gnyahv8,spirit,0,neutral,"['easy', 'peazy', 'flight', 'latrobe', 'mb', 'beachy', 'pic', 'tomorrow', 'pic', 'twitter', 'com', 'zxgnyahv']",negative
1482,Mustang8811,Bill Devlin,9.47593E+17,12/31/17 22:20,0,1,0,"once again aa never fails to disappoint. we spend 20 minutes on the tarmac waiting for a gate, 15 minutes at the gate waiting on a jet bridge operator and now it has been 20 more minutes and no sign of our bags.",american,0.375,positive,"['aa', 'never', 'fails', 'disappoint', 'spend', 'minute', 'tarmac', 'waiting', 'gate', 'minute', 'gate', 'waiting', 'jet', 'bridge', 'operator', 'minute', 'sign', 'bag']",neutral
1186,AKCuisine,AK Dining & Travel,6.55527E+17,10/17/15 23:33,0,0,0,"sure, i'll dm the confirmation code info. it was an ek award ticket ams-dxb-sfo-sea.",alaska,0.5,positive,"['sure', 'dm', 'confirmation', 'code', 'info', 'ek', 'award', 'ticket', 'am', 'dxb', 'sfo', 'sea']",neutral
4387,FirstLightLLC,"First Light, LLC",8.14984E+17,12/30/16 23:59,0,0,0,"it starts in you,""you must be the change you want to see in the world."" #wildlife #tourism #jetblue #sustainability …",jetblue,0,neutral,"['start', 'must', 'change', 'want', 'see', 'world', 'wildlife', 'tourism', 'jetblue', 'sustainability', '…']",neutral
3335,mkasperzak,Mike Kasperzak,6.82603E+17,12/31/15 16:43,0,1,0,thanks to skywest i now only have 25 minutes to connect in las but don't give away my seat!!,united,0.1,positive,"['thanks', 'skywest', 'minute', 'connect', 'la', 'give', 'away', 'seat']",negative
3769,mattwapner,Matt Wapner,4.97493E+17,8/7/14 21:20,0,0,0,how do you plan to remedy this?…,united,0,neutral,"['plan', 'remedy', '…']",positive
4367,clairefrisbie,claire frisbie,7.35513E+17,5/25/16 16:47,8,0,1,dad flew my airplane into the sunrise today  #knockknockbluestherepic.twitter.com/noozsix1f4,jetblue,0,neutral,"['dad', 'flew', 'airplane', 'sunrise', 'today', 'knockknockbluestherepic', 'twitter', 'com', 'noozsixf']",neutral
42,NattyNatNat,NattyNatNat,8.94337E+17,8/6/17 23:20,0,2,0,i'm trying to connect my lyft account to skymiles but getting errors. is this not a thing anymore?,delta,0,neutral,"['trying', 'connect', 'lyft', 'account', 'skymiles', 'getting', 'error', 'thing', 'anymore']",negative
518,susanna_venn_,Susanna Venn,7.62071E+17,8/6/16 23:42,5,0,0,just spent 13 1/2 hours at the airport for no reason. thank you,spirit,-0.1,negative,"['spent', 'hour', 'airport', 'reason', 'thank']",negative
3257,sarmmarie,sarah,7.88089E+17,10/17/16 18:46,0,0,0,stop oh mugof,spirit,0,neutral,"['stop', 'oh', 'mugof']",negative
4099,LinguaJeff,Jeff Carnes,7.6204E+17,8/6/16 21:37,0,1,0,aa2149...nearly 2hrs late for mechanical problems and no beverage service. any vouchers available to make up for this?,american,0.05,positive,"['aa', 'nearly', 'hr', 'late', 'mechanical', 'problem', 'beverage', 'service', 'voucher', 'available', 'make']",negative
2517,timdimond,Tim Dimond,6.82687E+17,12/31/15 22:17,0,0,0,in ny! oh what's that you say?  your employees lack the extra chromosome required to work the stairs & itll be another 30 min!,american,0,neutral,"['ny', 'oh', 'say', 'employee', 'lack', 'extra', 'chromosome', 'required', 'work', 'stair', 'itll', 'another', 'min']",negative
2287,theemilysmith,Emily Smith,4.70934E+17,5/26/14 14:27,0,1,0,another horrendous #unitedairlines experience! harassed by staff at gate about carry-on then missed priority boarding. #newvirgincustomers,united,0,neutral,"['another', 'horrendous', 'unitedairlines', 'experience', 'harassed', 'staff', 'gate', 'carry', 'missed', 'priority', 'boarding', 'newvirgincustomers']",negative
1924,mjaegemann,Moritz Jägemann,9.20793E+17,10/18/17 23:26,0,0,0,treating  like a second class citizen is not ok and worrying. don't repeat history!,american,-0.15625,negative,"['treating', 'like', 'second', 'class', 'citizen', 'ok', 'worrying', 'repeat', 'history']",neutral
2103,starlight10,Christine,7.88512E+17,10/18/16 22:47,0,0,0,just sent you my confirmation #,jetblue,0,neutral,"['sent', 'confirmation']",positive
1830,SarahSperling2,Sarah Sperling,6.03347E+17,5/26/15 23:49,0,1,0,trish on flight 3217 from bos to mke was a gem. she deserves something special for her patience and kindness.,southwest,0.357142857,positive,"['trish', 'flight', 'bos', 'mke', 'gem', 'deserves', 'something', 'special', 'patience', 'kindness']",negative
4824,ITF_TKDblkbelt,Mary Catherine,6.03331E+17,5/26/15 22:46,0,0,0,"the issue is they would not disclose why flight was cancelled @ the time & when i called later they said ""it was just cancelled",american,0,neutral,"['issue', 'would', 'disclose', 'flight', 'cancelled', 'time', 'called', 'later', 'said', 'cancelled']",positive
4142,ecbattaglia,Erica Battaglia,6.29102E+17,8/6/15 1:28,0,0,0,"matthew at the ord counter is fantastic. great, great customer service. give that guy a raise!",spirit,0.733333333,positive,"['matthew', 'ord', 'counter', 'fantastic', 'great', 'great', 'customer', 'service', 'give', 'guy', 'raise']",neutral
4429,OceanScented,Natalie,6.82632E+17,12/31/15 18:38,0,0,0,x  getaway package contest 2015,alaska,0,neutral,"['x', 'getaway', 'package', 'contest']",negative
4797,unclduey,DuaneR,7.34855E+17,5/23/16 21:14,0,0,0,"i know, stuff happens. it's my wife's flight, i'm heading down wed",alaska,-0.155555556,negative,"['know', 'stuff', 'happens', 'wife', 'flight', 'heading', 'wed']",negative
1533,cherokee797,Char,9.47173E+17,12/30/17 18:32,0,0,0,when starbucks starts supporting our president i’ll start supporting them.  keep the card.,alaska,0.25,positive,"['starbucks', 'start', 'supporting', 'president', '’', 'start', 'supporting', 'keep', 'card']",negative
2759,Sarky_G,Sarkis Garabedian,7.08442E+17,3/11/16 23:58,0,1,0,"it's not just at sfo. alaska's gates are consistently disappointing even in your hub of seattle, but sfo is atrocious.",alaska,-0.65,negative,"['sfo', 'alaska', 'gate', 'consistently', 'disappointing', 'even', 'hub', 'seattle', 'sfo', 'atrocious']",neutral
753,SpiritAirlines,Spirit Airlines,7.61632E+17,8/5/16 18:36,0,0,0,"hi, please dm us your reservation info so we can take a closer look into this for you.",spirit,0,neutral,"['hi', 'please', 'dm', 'u', 'reservation', 'info', 'take', 'closer', 'look']",negative
242,_Iovan_,iovan,8.41032E+17,3/12/17 21:02,2,1,0,still waiting on that $50 refund .........,spirit,0,neutral,"['still', 'waiting', 'refund']",positive
4743,wimost,Wieland Morgenstern,6.29747E+17,8/7/15 20:14,0,1,0,after the long wait the personnel was very helpful. let's hope the redo tomorrow is a success!,united,0.175,positive,"['long', 'wait', 'personnel', 'helpful', 'let', 'hope', 'redo', 'tomorrow', 'success']",neutral
1318,Ferchuzzz101,Fernando.,4.44595E+17,3/14/14 22:06,1,0,1,hola  al menos tu  los llevas a bordo en  a la familia más famosa del mundo ;)) pic.twitter.com/cbxjavo3f8,jetblue,0.25,positive,"['hola', 'al', 'menos', 'tu', 'los', 'llevas', 'bordo', 'en', 'la', 'familia', 'más', 'famosa', 'del', 'mundo', 'pic', 'twitter', 'com', 'cbxjavof']",negative
835,stevemeister74,steve rose,8.41388E+17,3/13/17 20:39,0,1,0,"really hoping we make connection from flight 1108 to 1893, but second flight doesn't look reasonably delayed...",american,0.133333333,positive,"['really', 'hoping', 'make', 'connection', 'flight', 'second', 'flight', 'look', 'reasonably', 'delayed']",negative
3993,lalanietupski,Laura,6.29704E+17,8/7/15 17:22,0,1,0,horrible customer experience. cant hold a flight for 4 people for 2 minutes? #worstexperience #horriblecustomerservice #neverflydelta,delta,-1,negative,"['horrible', 'customer', 'experience', 'cant', 'hold', 'flight', 'people', 'minute', 'worstexperience', 'horriblecustomerservice', 'neverflydelta']",positive
2057,GreatSeatsMIA,Great Seats Miami,9.20745E+17,10/18/17 20:15,0,0,0,"#ricardoarjona will be returning on feb 25, 2018 to perform at #americanairlines arena! 
tickets: 305.395.4488/ info.com pic.twitter.com/upidytwacz",american,0,neutral,"['ricardoarjona', 'returning', 'feb', 'perform', 'americanairlines', 'arena', 'ticket', 'info', 'com', 'pic', 'twitter', 'com', 'upidytwacz']",neutral
2025,9ixproblems,99 Problems,9.20331E+17,10/17/17 16:49,0,0,0,do it all the time,spirit,0,neutral,['time'],negative
1210,Jaskaran__Singh,Jaskaran Singh,9.20736E+17,10/18/17 19:40,0,1,0,"not being able to do it online, despite the seats being available..",delta,0.45,positive,"['able', 'online', 'despite', 'seat', 'available']",negative
4396,daniofthesun,Daniell Del Sol,4.97484E+17,8/7/14 20:45,0,0,0,this seems impossible! i've been waiting to talk to a person for over an hour and your system shows nothing. bs. worse c.s ever,american,-0.616666667,negative,"['seems', 'impossible', 'waiting', 'talk', 'person', 'hour', 'system', 'show', 'nothing', 'b', 'worse', 'c', 'ever']",neutral
2630,bloggingbeauty,Jacqueline Weiss,6.56232E+17,10/19/15 22:16,1,1,0,"bos --> phl. obviously, i'm flying .",jetblue,0,neutral,"['bos', 'phl', 'obviously', 'flying']",positive
3307,DebAJMartin,Deborah Martin,4.97354E+17,8/7/14 12:11,0,0,0,love it!,southwest,0.625,positive,['love'],negative
109,talka_photos,natalietakesphotos,8.14918E+17,12/30/16 19:35,0,1,0,me use them? why?,united,0,neutral,['use'],negative
4768,Jmarshallec06,Joshua,6.29751E+17,8/7/15 20:28,1,0,0,horriblecustomer service can not find lost baggage all they just keep passing my dad onto the next person #southwestairlines,southwest,0,neutral,"['horriblecustomer', 'service', 'find', 'lost', 'baggage', 'keep', 'passing', 'dad', 'onto', 'next', 'person', 'southwestairlines']",negative
3578,cover_uranus,Cover Uranus,7.6199E+17,8/6/16 18:19,0,0,0,#deltaairlines #newyork #luggagetags $19.99 #traderyore #nyc #statueofliberty #dal #deltaair …pic.twitter.com/7h2hgn2kkv,delta,0,neutral,"['deltaairlines', 'newyork', 'luggagetags', 'traderyore', 'nyc', 'statueofliberty', 'dal', 'deltaair', '…pic', 'twitter', 'com', 'hhgnkkv']",negative
1923,MiamiSelfie,Miami selfie,9.20793E+17,10/18/17 23:27,0,0,0,""" : brunomars ready!!! #brunomarsconcert #brunomars24kmagic @ americanairlines arena..."" pic.twitter.com/iau2zzhj5m",american,0.390625,positive,"['brunomars', 'ready', 'brunomarsconcert', 'brunomarskmagic', 'americanairlines', 'arena', 'pic', 'twitter', 'com', 'iauzzhjm']",neutral
4509,camby_matt,Catt Mampbell,8.14933E+17,12/30/16 20:36,0,0,0,will i be able to watch the michigan game on the flight?  because my flight just got delayed again!  #igotthejetblues,jetblue,0,neutral,"['able', 'watch', 'michigan', 'game', 'flight', 'flight', 'got', 'delayed', 'igotthejetblues']",negative
4242,marielbruno22,Mariel bruno,5.50346E+17,12/31/14 17:41,0,0,0,me rompieron una valija y mis pertenencias y ahora no me estan dando una solucion. urgente responder lasoo10593 file number,delta,0,neutral,"['rompieron', 'una', 'valija', 'mi', 'pertenencias', 'ahora', 'estan', 'dando', 'una', 'solucion', 'urgente', 'responder', 'lasoo', 'file', 'number']",neutral
4644,overqualfiedCNA,Yo_PA,6.81955E+17,12/29/15 21:50,0,0,0,yes i would have to wait until tomorrow to fly to boise,alaska,0.8,positive,"['yes', 'would', 'wait', 'tomorrow', 'fly', 'boise']",negative
4029,X_vestor,Xvestor,7.62062E+17,8/6/16 23:03,0,0,0,is the worst garbage!!!!…,american,-1,negative,"['worst', 'garbage', '…']",negative
1648,AlexMohann,gator,8.1498E+17,12/30/16 23:43,0,1,0,way to step the game up with touch screen tvs and free movies!! it's pretty much netflix on a plane,american,0.16875,positive,"['way', 'step', 'game', 'touch', 'screen', 'tv', 'free', 'movie', 'pretty', 'much', 'netflix', 'plane']",positive
1441,thefarmacist199,yung rph. [ŁTC],9.47603E+17,12/31/17 22:57,0,0,0,*affecting,american,0,neutral,['affecting'],neutral
3712,PeleKick,Dragos,6.82339E+17,12/30/15 23:13,0,0,0,stupid operators. call them twice ask 3 times and they tell me wrong gate!!! #pathetic,spirit,-0.925520833,negative,"['stupid', 'operator', 'call', 'twice', 'ask', 'time', 'tell', 'wrong', 'gate', 'pathetic']",negative
4309,CelebrityGawk,Celebrity Gawk,5.50198E+17,12/31/14 7:54,0,0,0,"air force airman returns from duty, shocks girlfriend with airport... 
#airforce #deltaairlines #emmatrabue #jongreko",delta,0,neutral,"['air', 'force', 'airman', 'return', 'duty', 'shock', 'girlfriend', 'airport', 'airforce', 'deltaairlines', 'emmatrabue', 'jongreko']",neutral
5051,smendoza_76,Sophía Mendoza,7.0888E+17,3/13/16 5:00,1,0,0,recuerda que con #uber tu primer viaje es gratis: '6f4w2817ue' … #codigo #507 #deltaairlines #viajes #rideforfree #pty,delta,0,neutral,"['recuerda', 'que', 'con', 'uber', 'tu', 'primer', 'viaje', 'e', 'gratis', 'fwue', '…', 'codigo', 'deltaairlines', 'viajes', 'rideforfree', 'pty']",positive
283,2WIKKID,Robert Gronczewski,9.476E+17,12/31/17 22:45,0,0,0,,delta,0,neutral,[],neutral
3177,sarajmolcan,Sára J. Molčan,5.76513E+17,3/13/15 22:41,0,0,0,thanks!,alaska,0.25,positive,['thanks'],positive
